year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,eR_Market,FF_SMB_Factor,FF_HML_Factor,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail
2001,9,30,0.0027961,-0.0939811,-0.3512611,0.0985776,-0.2483332,0.0799196,-0.0327298,-0.1921295,-0.1613431,-0.1051383,-0.09677715,-0.0630463,0.0154796,-0.35405715,0.09578147,-0.25112925,0.07712353,-0.03552591,-0.19492558,-0.16413923,-0.1079344,-0.00539246,0.04660149,0.08803167,0.05822569
2001,10,31,0.0021976,0.0264472,0.0645698,0.1000263,0.0239118,-0.0503464,0.013311,0.137237,0.0420053,0.0346912,0.02424959,0.0728786,-0.083599,0.06237219,0.09782873,0.02171424,-0.05254396,0.01111343,0.13503944,0.03980771,0.03249366,0.00019916,0.117949,0.05897708,0.02624358
2001,11,30,0.0016986,0.0742722,0.0913934,-0.0473013,0.1461761,0.0153811,0.0001,0.0499324,0.1222176,0.1234558,0.07257369,-0.004008,0.0198026,0.08969487,-0.04899983,0.14447755,0.01368254,-0.00159856,0.04823381,0.12051908,0.12175725,-0.00890228,0.00773737,0.01335397,-0.02745983
2001,12,31,0.0014989,0.0174469,0.0665365,0.0057832,-0.0264466,-0.0282966,0.0160702,0.0059821,0.0498372,0.0485997,0.01594804,0.0445909,0.0107421,0.06503765,0.00428437,-0.02794553,-0.02979547,0.0145713,0.0044832,0.04833836,0.04710079,0.02001743,-0.01565983,0.02702203,0.01335662
2002,1,31,0.001399,-0.0130852,0.0428679,0.1195592,-0.0021022,0.1073286,-0.0383251,0.0587405,-0.0411345,0.0221528,-0.01448426,0.0118298,0.0329511,0.04146888,0.11816021,-0.00350123,0.10592956,-0.03972414,0.05734148,-0.04253357,0.02075378,0.01197501,0.0101041,0.03751906,0.03329072
2002,2,28,0.0012992,-0.0218367,0.0920321,0.0615654,-0.0001,0.0114344,0.0782565,-0.0161294,-0.0566762,0.0042908,-0.02313585,-0.0114655,0.0247902,0.09073293,0.0602662,-0.00139916,0.01013522,0.07695735,-0.01742854,-0.05797534,0.00299163,-0.03054754,0.02236216,-0.06620026,-0.00749966
2002,3,31,0.0012992,0.0427721,0.0292675,0.0334348,0.0584576,0.0378737,0.079735,0.0819486,0.0942187,0.0151841,0.04147294,0.0417176,0.0110388,0.02796834,0.03213562,0.05715841,0.0365745,0.07843581,0.08064943,0.09291952,0.01388498,0.02020669,0.00029867,-0.00089655,-0.00129527
2002,4,30,0.0014989,-0.0518197,-0.0466724,0.0827774,-0.0730009,0.0355602,0.0490758,0.022544,-0.123864,-0.0221434,-0.05331862,0.0577027,0.0384512,-0.04817128,0.08127855,-0.07449977,0.0340613,0.04757696,0.02104509,-0.12536286,-0.02364224,0.04297022,0.08151208,0.05302914,0.01619628
2002,5,31,0.001399,-0.0124775,0.0025966,-0.0114655,0.0027961,0.0216636,-0.0050125,-0.0275768,-0.0146062,-0.0127813,-0.01387654,-0.0327298,0.0168571,0.0011976,-0.0128645,0.00139707,0.02026462,-0.00641156,-0.02897579,-0.01600517,-0.01418036,0.02943987,-0.00860177,0.03407084,0.01678886
2002,6,30,0.0012992,-0.0734313,-0.0155198,0.0925792,-0.054245,0.0551508,-0.0027037,-0.0382212,-0.0544562,-0.0527681,-0.07473043,0.0417176,0.0011993,-0.01681897,0.09128002,-0.05554417,0.05385169,-0.00400281,-0.03952037,-0.05575534,-0.05406722,-0.02480716,-0.05654927,-0.04148623,-0.02154518
2002,7,31,0.0014989,-0.0837078,-0.0528735,-0.0783941,-0.2274026,-0.2543762,-0.075586,-0.1137288,-0.1039171,-0.1273789,-0.08520663,-0.0551956,-0.0358345,-0.05437237,-0.07989294,-0.22890149,-0.25587512,-0.07708487,-0.11522764,-0.10541599,-0.12887781,-0.015761,-0.0774233,-0.08487675,-0.06183302
2002,8,31,0.001399,0.0063796,-0.1151864,-0.0010005,-0.0507671,-0.0269602,0.0236189,0.0425804,0.0438255,0.0196065,0.00498059,-0.0246001,0.0249853,-0.11658543,-0.00239952,-0.05216614,-0.0283592,0.02221985,0.04118143,0.04242646,0.01820751,0.02982367,-0.04866569,-0.03022722,0.00704543
2002,9,30,0.001399,-0.1076966,-0.1266976,0.0193123,-0.2044445,0.0287818,-0.0568879,-0.1136167,-0.1504741,-0.0997098,-0.1090956,0.0251803,0.0125213,-0.12809667,0.01791329,-0.20584349,0.02738278,-0.05828689,-0.11501575,-0.15187314,-0.10110886,0.06259285,-0.05196506,0.05677069,-0.02268357
2002,10,31,0.001399,0.0767758,0.0035935,-0.1133927,0.064476,-0.0214279,-0.004008,0.0158733,0.0979431,0.0624113,0.07537682,-0.0290169,-0.0555127,0.00219451,-0.11479171,0.063077,-0.02282697,-0.00540704,0.01447433,0.09654405,0.06101224,0.03746709,-0.0328297,0.06156236,-0.0060991
2002,11,30,0.0011993,0.0590233,0.0757566,-0.0933222,0.1678845,0.0369104,-0.031078,0.1109151,0.125222,0.0285875,0.05782406,0.0290732,-0.0095454,0.07455733,-0.09452144,0.16668523,0.03571107,-0.03227724,0.10971578,0.12402269,0.02738818,0.01748624,-0.0810315,-0.08829874,-0.03158797
2002,12,31,0.0010994,-0.0581589,-0.0287082,0.0951283,-0.1098149,-0.0270629,-0.0325232,-0.0678507,-0.1138408,-0.083599,-0.05925831,0,0.0218593,-0.02980756,0.09402895,-0.11091426,-0.02816232,-0.03362259,-0.06895006,-0.11494021,-0.08469842,-0.01294874,-0.05146653,-0.01193894,-0.03439345
2003,1,31,0.0009995,-0.0250102,-0.0091417,-0.1228458,-0.0519251,-0.1679454,-0.0602809,0.0173486,-0.0338671,-0.0522411,-0.02600966,0.0142973,-0.0083346,-0.01014116,-0.12384534,-0.05292457,-0.16894489,-0.06128043,0.01634914,-0.03486657,-0.05324061,-0.08417591,-0.0450053,-0.06674299,0.01505426
2003,2,28,0.0008996,-0.0180621,-0.0874115,-0.1072512,0.022544,-0.1034734,-0.0083346,0.0256677,-0.0171462,-0.005113,-0.01896174,-0.0035061,-0.0148091,-0.08831105,-0.10815079,0.02164437,-0.104373,-0.00923423,0.02476815,-0.01804575,-0.00601264,0.00983859,-0.08489818,-0.12867809,-0.06466503
2003,3,31,0.0009995,0.0118298,-0.0557241,0.0440169,-0.0331432,-0.0590072,0.0099503,0.0360426,0.0142973,0.0533512,0.01083025,0.0099503,-0.0194887,-0.05672365,0.04301739,-0.03414272,-0.06000668,0.00895083,0.03504309,0.0132978,0.05235168,0.03511542,0.03279948,-0.06474486,0.02357925
2003,4,30,0.0009995,0.0799196,0.0825933,0.0461199,0.0985776,0.1109151,0.0217615,0.0421012,0.119293,0.092488,0.07892013,0.0060815,0.0110388,0.08159379,0.04512043,0.09757806,0.10991556,0.02076199,0.04110168,0.11829351,0.09148852,-0.02927236,0.05240567,0.08474622,0.05552669
2003,5,31,0.0008996,0.0595888,0.1135072,-0.0691357,0.1223061,0.0744579,0.0971267,0.0241071,0.0838815,0.0246926,0.0586892,0.0472652,-0.0010005,0.11260765,-0.07003533,0.12140653,0.07355832,0.09622711,0.02320748,0.08298189,0.02379302,0.01249892,0.03665281,-0.03856611,0.00009982
2003,6,30,0.0009995,0.0150856,0.0594946,0.0255703,0.0218593,0.0771462,0.0080674,-0.0252152,0.0152826,0.0274206,0.01408614,0.0158733,0.0056838,0.05849507,0.02457077,0.02085983,0.07614671,0.00706787,-0.02621475,0.01428312,0.02642109,-0.05309712,-0.10783715,-0.14487633,-0.08703861
2003,7,31,0.0006998,0.0239118,0.0313049,0.0922145,0.0667236,0.1002977,-0.0183677,0.0355602,0.067939,0.0422929,0.02321206,0.052023,-0.0102524,0.0306051,0.09151473,0.06602388,0.09959797,-0.01906741,0.03486042,0.06723923,0.04159316,0.02436378,0.09408399,0.02592172,0.00617163
2003,8,31,0.0006998,0.0238142,0.0755712,-0.0217345,0.0454513,0.0834216,-0.0205089,0.041046,0.0139029,0.0764053,0.02311442,0.026155,0.0207825,0.07487143,-0.02243425,0.04475151,0.08272185,-0.02120863,0.04034621,0.01320315,0.07570558,0.0105306,-0.04045587,-0.03320271,0.05847805
2003,9,30,0.0007997,-0.0116678,-0.0673157,-0.0984952,-0.0336602,-0.0851223,-0.0156214,-0.0057163,0.0058827,-0.0599623,-0.01246748,0.0080674,0.0001,-0.06811539,-0.09929493,-0.03445988,-0.08592193,-0.01642106,-0.00651599,0.00508298,-0.06076202,0.01702843,-0.05163494,-0.14548472,-0.05489965
2003,10,31,0.0006998,0.059683,0.1131501,0.0158733,0.1759681,0.0618474,0.0554347,0.1044501,0.0891092,0.0940366,0.05898325,0.0277124,0.0191161,0.11245034,0.01517359,0.17526833,0.06114765,0.05473495,0.10375035,0.08840942,0.09333688,-0.15956098,-0.26632894,-0.29329332,-0.1581555
2003,11,30,0.0006998,0.0141001,0.0009995,-0.0032051,0.0347878,-0.0250102,0.0232281,0.0132123,-0.0052136,-0.0047111,0.01340037,0.02137,0.0194104,0.00029975,-0.00390489,0.03408807,-0.02570992,0.02252837,0.01251258,-0.00591332,-0.00541083,0.03699583,-0.12688411,-0.15298504,-0.07923494
2003,12,31,0.0007997,0.0427721,0.1016537,0.1110046,0.103098,0.1144887,0.0641947,-0.0077298,0.040758,-0.0329365,0.04197241,-0.0309748,0.0232281,0.10085397,0.11020488,0.10229827,0.11368905,0.06339503,-0.00852948,0.03995831,-0.03373618,-0.01694272,0.11502367,0.0453557,0.03469124
2004,1,31,0.0006998,0.0219572,0.0253753,-0.0457298,-0.0016013,0.0157749,-0.0294288,-0.0011006,0.0373921,-0.002002,0.02125741,0.0270313,0.0194104,0.02467555,-0.0464296,-0.00230104,0.01507516,-0.03012857,-0.00180036,0.03669236,-0.00270176,-0.07698904,-0.15501772,-0.11462552,-0.09080037
2004,2,28,0.0005998,0.0144944,-0.0084355,-0.0325232,0.0625052,-0.0002,0.0255703,0.0336282,0.0292675,0.0653195,0.01389463,-0.0144032,0.0047885,-0.0090353,-0.03312301,0.06190538,-0.00079984,0.02497046,0.03302836,0.02866768,0.06471965,-0.04855522,-0.15255212,-0.03427745,-0.01257752
2004,3,31,0.0008996,-0.0123763,-0.0510828,-0.0069239,-0.0456252,-0.0336602,-0.0021022,-0.0369752,-0.0216323,-0.0013008,-0.01327587,0.0175452,0.0024969,-0.05198239,-0.00782351,-0.04652477,-0.0345598,-0.0030018,-0.03787483,-0.0225319,-0.00220044,0.06745867,0.0512533,0.17844817,0.10694894
2004,4,30,0.0007997,-0.0176549,0.0184291,0.038355,-0.0917864,0.0585519,0.0037928,-0.0598562,-0.0812101,-0.0326265,-0.01845462,-0.0214279,-0.0265493,0.01762946,0.03755527,-0.09258608,0.05775221,0.00299312,-0.06065585,-0.08200974,-0.03342618,-0.01470615,0.20512396,0.13757281,0.08983211
2004,5,31,0.0005998,0.012225,0.0075713,0.0375848,0.0561913,0.0165621,0.0222506,0.0284903,0.0058827,0.0070749,0.01162515,-0.0019018,-0.0035061,0.00697145,0.03698494,0.05559146,0.01596227,0.02165079,0.02789045,0.00528284,0.00647509,0.09029764,0.02761517,0.11172025,-0.02984084
2004,6,30,0.0007997,0.0192142,0.0929437,0.0559076,0.0898407,0.0467882,-0.0022024,0.0327576,-0.0031048,-0.0034058,0.01841454,0.022055,0.0134097,0.09214406,0.05510795,0.08904102,0.04598848,-0.0030021,0.03195788,-0.0039045,-0.00420547,0.01606859,-0.02398293,0.01587177,-0.00050008
2004,7,31,0.0009995,-0.0404054,0.0123237,-0.0029042,-0.002002,-0.007629,-0.1055828,-0.0565704,-0.066033,-0.034695,-0.04140492,-0.0387408,0.0400857,0.01132425,-0.00390371,-0.0030015,-0.00862853,-0.10658227,-0.05756985,-0.06703247,-0.03569447,0.03632836,0.10416992,0.06118324,0.06979913
2004,8,31,0.0010994,0.0018982,0.0032946,0.0032946,-0.0027037,-0.018164,0.0187236,0.0118298,0.0326608,-0.0074275,0.0007988,-0.0160278,0.0095542,0.00219517,0.00219517,-0.00380305,-0.01926337,0.01762422,0.01073036,0.03156139,-0.00852691,-0.00732604,0.04935662,0.02459262,0.03786994
2004,9,30,0.0010994,0.0169554,-0.002002,0.045069,0.0751075,0.0512633,-0.0822952,0.077794,0.0150856,0.0281987,0.01585605,0.0300441,-0.0024029,-0.0031014,0.04396957,0.07400808,0.0501639,-0.08339464,0.07669463,0.01398624,0.02709926,0.0740794,0.03873603,0.06961262,0.0205846
2004,10,31,0.0010994,0.0152826,-0.0294288,-0.0139975,-0.0361454,0.0072735,0.0113355,-0.0068232,0.0478373,0.0331446,0.01418323,0.0032946,-0.0056157,-0.03052821,-0.0150969,-0.03724484,0.00617409,0.01023611,-0.00792262,0.04673793,0.0320452,0.00975229,0.01577492,-0.03562718,0.00866237
2004,11,30,0.0014989,0.0458334,0.0642885,0.1154692,0.1206234,0.0717624,-0.0068232,0.0650384,0.0562858,0.0233258,0.04433454,0.0382587,0.0179381,0.06278961,0.11397037,0.11912456,0.07026349,-0.0083221,0.06353952,0.05478693,0.02182695,0.05145328,0.04114194,0.01999869,0.04516455
2004,12,31,0.0015987,0.0352706,0.0114344,-0.0711738,-0.0174514,-0.027988,0.0426763,0.0459289,0.0542041,0.0294617,0.03367189,0.0015987,-0.0004001,0.00983566,-0.07277254,-0.01905012,-0.02958676,0.04107755,0.04433021,0.05260533,0.02786299,-0.00712461,0.03729212,0.01252004,0.01330969
2005,1,31,0.0015987,-0.026344,-0.0092426,0.0086624,-0.004008,-0.0248051,-0.0067225,-0.0215301,-0.0044097,-0.0100503,-0.0279427,-0.0154183,0.0193123,-0.0108413,0.00706365,-0.00560674,-0.02640384,-0.00832127,-0.02312884,-0.00600843,-0.01164906,-0.03770187,-0.02347336,-0.08316424,-0.01938671
2005,2,28,0.0015987,0.0202927,0.0458334,0.0200967,0.0925792,0.0171521,0.0144944,-0.0025031,-0.004912,0.0035935,0.01869398,-0.004912,0.0163654,0.0442347,0.01849798,0.09098046,0.01555334,0.01289573,-0.00410185,-0.00651077,0.00199481,0.00249688,0.1355793,0.03825871,0.04229291
2005,3,31,0.0020978,-0.0177567,0.0235212,0.0254728,-0.0774211,0.0185273,-0.0099493,-0.0645385,-0.0128826,0.0044899,-0.01985452,-0.0143018,0.0152826,0.0214234,0.023375,-0.07951894,0.01642951,-0.01204713,-0.06663632,-0.01498042,0.00239211,0.05920611,0.06353187,0.06718475,0.0594888
2005,4,30,0.0020978,-0.0242927,-0.0045102,-0.0102524,-0.1026974,-0.0327298,0.0216636,-0.1221676,-0.0446836,-0.0590072,-0.02639049,-0.040822,-0.0035061,-0.00660795,-0.01235017,-0.1047952,-0.03482762,0.01956584,-0.12426543,-0.0467814,-0.06110498,-0.01785672,-0.00914074,-0.01470615,0.01823096
2005,5,31,0.0023971,0.0381625,0.053446,0.0678455,0.0021976,0.0376811,0.0238142,0.0327576,0.0137056,0.0640071,0.03576534,0.0282959,-0.008133,0.05104885,0.06544842,-0.00019954,0.03528394,0.02141705,0.03036044,0.01130852,0.06161001,-0.03967277,-0.05868295,-0.08500451,-0.06016852
2005,6,30,0.0022974,0.0079682,-0.002002,-0.0028039,-0.0299439,0.0214679,-0.0400931,0.0173486,0.0579858,0.0303352,0.00567081,0.0255703,0.0265446,-0.00429936,-0.00510129,-0.03224124,0.01917055,-0.04239045,0.01505128,0.05568849,0.02803784,-0.0165343,-0.04154718,-0.10712856,-0.11170218
2005,7,31,0.0023971,0.040758,0.0174469,-0.0220411,0.1236326,0.0634442,0.0164637,0.0305292,0.0455468,0.0587405,0.03836087,0.0285875,-0.0054146,0.01504979,-0.02443826,0.12123543,0.06104705,0.0140666,0.02813208,0.04314969,0.05634337,0.08028112,0.02146578,0.0910196,0.04535127
2005,8,31,0.0029955,-0.0092426,-0.0005001,0,-0.0077298,-0.0012007,0.0047885,0.0273233,-0.0121738,-0.0680647,-0.01223809,-0.0093435,0.01262,-0.00349563,-0.00299551,-0.01072531,-0.00419623,0.00179301,0.02432779,-0.01516931,-0.07106024,-0.0002,-0.02306161,-0.08652972,-0.04279875
2005,9,30,0.0028958,0.0077697,0.0097523,-0.0230639,0.0301412,0.0448778,0.0054849,-0.0358345,0.065975,-0.0216323,0.00487393,-0.0058169,0.0075713,0.00685649,-0.02595974,0.02724535,0.04198196,0.00258913,-0.03873026,0.06307919,-0.0245281,0.04821386,0.1021858,0.08147999,0.12732529
2005,10,31,0.0026964,-0.0176549,-0.0491902,-0.0160278,-0.0444745,-0.0282966,0.0057832,-0.0724632,0.032564,0.0226417,-0.0203513,-0.0121738,0.0024969,-0.05188661,-0.01872412,-0.04717085,-0.03099296,0.00308688,-0.07515953,0.02986763,0.01994537,0.01901612,0.02029069,0.07091749,0.01301364
2005,11,30,0.0030952,0.0384512,0.0549616,0.0105442,0.1206234,-0.0067225,0.014593,0.0583632,0.0429637,0.0371994,0.03535598,0.0088606,-0.0119714,0.05186635,0.00744901,0.11752823,-0.00981775,0.0114978,0.05526804,0.03986849,0.03410424,0.01980067,0.08855171,-0.01065551,0.04821386
2005,12,31,0.0031949,0.0006998,0.0302382,0.0428679,0.036139,0.0060815,-0.0216323,-0.0126801,0.0071742,-0.0109598,-0.00249514,-0.004912,0.003992,0.02704329,0.03967301,0.03294416,0.00288658,-0.02482719,-0.01587494,0.00397931,-0.01415473,0.03497753,0.01921232,0.09074569,0.03430143
2006,1,31,0.0034939,0.0333381,0.0147901,0.0618474,0.1392401,0.0488854,-0.0066219,0.065975,0.0950374,0.0065783,0.02984417,0.052877,0.0111377,0.0112962,0.05835352,0.13574617,0.04539151,-0.01011577,0.0624811,0.09154353,0.00308443,-0.03697147,-0.06966446,0.01370429,-0.01298262
2006,2,28,0.0033942,0.0003999,0.0473606,0.0677521,-0.0299439,0.0582689,0.0193123,0.0102473,0.0214679,0.0130149,-0.00299431,-0.0038072,-0.0025031,0.04396634,0.06435787,-0.03333811,0.05487468,0.01591808,0.00685308,0.01807367,0.0096207,0.00588208,0.05986558,0.02887611,0.01360565
2006,3,31,0.0036932,0.0181346,0.036814,0.0321767,0.1147562,0.0292675,0.0016986,0.0392207,0.031983,0.0214679,0.0144414,0.034498,0.005087,0.0331208,0.02848356,0.11106306,0.02557433,-0.00199462,0.03552754,0.02828987,0.01777474,0.0328511,0.01567492,-0.02459763,0.00468852
2006,4,30,0.0035935,0.010841,0.0515483,0.0107421,0.0739937,0.043251,0.0088606,-0.0790432,0.0124225,-0.0148091,0.00724749,-0.0134906,0.0257652,0.04795473,0.00714856,0.07040014,0.03965751,0.00526709,-0.08263674,0.00882898,-0.01840265,0.03825871,0.04344256,-0.00924258,0.05069311
2006,5,31,0.0042908,-0.0319035,-0.0088389,-0.0421771,-0.0469868,-0.0352128,0.0376811,-0.0238829,-0.0716034,-0.0150121,-0.03619433,-0.0307685,0.0253753,-0.01312973,-0.04646786,-0.05127757,-0.03950354,0.03339028,-0.02817372,-0.0758942,-0.0193029,0.00488803,-0.00793137,-0.03521276,0.0020978
2006,6,30,0.003992,0.0004999,-0.0063199,-0.0121738,0.028879,0.0198026,-0.0087381,0.0120274,-0.0001,0.0045895,-0.00349215,-0.0038072,0.0085632,-0.01031195,-0.01616582,0.02488694,0.01581061,-0.01273009,0.00803536,-0.00409203,0.00059743,0.00618086,-0.00571631,-0.04478818,-0.01420035
2006,7,31,0.003992,-0.0038072,-0.0352128,0.0911196,-0.0424901,-0.018164,0.0434426,-0.0368715,0.0056838,-0.0486652,-0.00779926,-0.0415514,0.0287818,-0.03920478,0.08712757,-0.04648207,-0.02215599,0.03945054,-0.0408635,0.00169179,-0.05265719,-0.03014998,-0.05572415,-0.02757677,-0.0010005
2006,8,31,0.0041912,0.0242047,-0.0093435,0.0328543,-0.0250102,0.0115332,0.0222506,0.0347878,0.0032946,0.0212721,0.02001348,0.0091579,-0.0173496,-0.01353472,0.02866313,-0.02920137,0.00734203,0.0180594,0.03059662,-0.00089664,0.01708093,0.02205281,-0.03097166,-0.11955944,-0.03438093
2006,9,30,0.0040916,0.0222506,0.0354637,0.0419094,0.0001,0.0431553,-0.0013008,0.0506931,0.0921233,0.0623173,0.01815899,-0.0136933,0.0003,0.03137205,0.03781779,-0.00399162,0.03906365,-0.00539246,0.04660149,0.08803167,0.05822569,-0.03915671,-0.09871597,-0.15396737,-0.02901695
2006,10,31,0.0040916,0.0357532,0.0318862,0.0083649,0.1044501,0.0165621,0.0042908,0.1220406,0.0630687,0.0303352,0.03166155,0.0173486,-0.0005001,0.02779457,0.0042733,0.10035849,0.01247047,0.00019916,0.117949,0.05897708,0.02624358,0.01911612,0.15022871,0.12936021,0.08746128
2006,11,30,0.0041912,0.0210763,0.042197,0.0395091,0.0836976,0.0484091,-0.0047111,0.0119286,0.0175452,-0.0232686,0.01688512,0.0085632,0.0003999,0.03800584,0.03531793,0.07950635,0.04421794,-0.00890228,0.00773737,0.01335397,-0.02745983,0.00518653,-0.00541463,-0.04280312,0.00846408
2006,12,31,0.003992,0.01262,0.0028958,0.0132123,-0.027474,-0.0148091,0.0240095,-0.0116678,0.0310141,0.0173486,0.00862801,-0.0110609,0.031111,-0.00109622,0.00922031,-0.031466,-0.01880114,0.02001743,-0.01565983,0.02702203,0.01335662,0.03902839,-0.06646036,-0.01278133,0.00339423
2007,1,31,0.0043903,0.0182328,0.0391246,0.0527822,0.0926703,0.0478373,0.0163654,0.0144944,0.0419094,0.0376811,0.01384242,0.0009995,-0.0013008,0.03473421,0.04839184,0.08827999,0.04344698,0.01197501,0.0101041,0.03751906,0.03329072,-0.02357574,0.10463025,0.09148469,0.03960525
2007,2,28,0.0037928,-0.0159262,-0.0164343,0.0072735,0.0268367,-0.0140989,-0.0267547,0.026155,-0.0624075,-0.0037069,-0.01971895,0.0131136,-0.0010005,-0.0202271,0.00348069,0.02304386,-0.01789172,-0.03054754,0.02236216,-0.06620026,-0.00749966,0.00767051,0.06090694,0.06672363,0.03449804
2007,3,31,0.0042908,0.0110388,0.0054849,0.0006998,0.0593061,0.0017984,0.0244975,0.0045895,0.0033942,0.0029955,0.00674807,-0.0006002,-0.0023026,0.00119415,-0.00359103,0.05501533,-0.0024924,0.02020669,0.00029867,-0.00089655,-0.00129527,0.0586462,0.03014116,0.0429637,0.05078817
2007,4,30,0.0043903,0.0385474,0.065975,-0.0038072,0.0332413,0.0370067,0.0473606,0.0859024,0.0574195,0.0205866,0.03415706,-0.0209172,-0.0115666,0.06158464,-0.00819759,0.02885099,0.03261638,0.04297022,0.08151208,0.05302914,0.01619628,0.01321233,0.01084102,-0.0546674,0.01350835
2007,5,31,0.0040916,0.0358497,0.0657877,0.0299471,0.1006595,0.026934,0.0335315,-0.0045102,0.0381625,0.0208805,0.03175804,-0.0001,-0.0007002,0.06169612,0.02585546,0.09656787,0.02284238,0.02943987,-0.00860177,0.03407084,0.01678886,-0.00260313,-0.07968448,-0.12260667,-0.02152794
2007,6,30,0.003992,-0.015723,-0.0153167,-0.03015,-0.0352128,-0.03015,-0.0208151,-0.0525572,-0.0374942,-0.0175532,-0.01971498,0.007869,-0.0111621,-0.01930873,-0.034142,-0.03920478,-0.034142,-0.02480716,-0.05654927,-0.04148623,-0.02154518,0.05581306,0.01242252,0.04162167,0.02975296
2007,7,31,0.003992,-0.0338671,0.0398936,0.0427721,-0.0270629,-0.0093435,-0.011769,-0.0734313,-0.0808847,-0.057841,-0.03785909,-0.0253178,-0.0339705,0.03590154,0.03878007,-0.03105494,-0.01333554,-0.015761,-0.0774233,-0.08487675,-0.06183302,0.01990066,0.06118917,-0.0121738,0.02293497
2007,8,31,0.0041912,0.013311,-0.0125788,0.0125213,-0.0267547,-0.0179603,0.0340149,-0.0444745,-0.026036,0.0112366,0.00911981,-0.0010005,-0.022757,-0.01676999,0.00833008,-0.03094594,-0.02215153,0.02982367,-0.04866569,-0.03022722,0.00704543,0.0030949,0.03265757,0.04706981,0.03381822
2007,9,30,0.0031949,0.0347878,0.0725067,0.0825012,0.0821328,0.0465018,0.0657877,-0.0487702,0.0599656,-0.0194887,0.03159293,-0.0230639,-0.0192848,0.0693118,0.07930633,0.07893794,0.04330694,0.06259285,-0.05196506,0.05677069,-0.02268357,-0.01035237,0.00049983,0.03719579,0.01793637
2007,10,31,0.0031949,0.0209784,-0.0216323,0.005087,0.0248877,0.0601539,0.040662,-0.0296348,0.0647572,-0.0029042,0.01778351,0.0021976,-0.0265493,-0.02482719,0.00189215,0.02169282,0.05695903,0.03746709,-0.0328297,0.06156236,-0.0060991,-0.01887515,-0.00964541,0.02312813,-0.00944351
2007,11,30,0.0033942,-0.0459392,-0.0362491,0.0077697,-0.061131,-0.0551956,0.0208805,-0.0776373,-0.0849045,-0.0281937,-0.04933346,-0.0264466,-0.0118702,-0.03964337,0.0043755,-0.06452523,-0.05858987,0.01748624,-0.0810315,-0.08829874,-0.03158797,0.01921232,0.02127003,0.00159856,0.01083995
2007,12,31,0.0026964,-0.0060181,0.0090588,-0.0496105,0.0111377,0.0017984,-0.0102524,-0.0487702,-0.0092426,-0.0316971,-0.00871443,0.0018982,-0.0044097,0.00636248,-0.05230686,0.00844138,-0.00089798,-0.01294874,-0.05146653,-0.01193894,-0.03439345,-0.00853547,-0.01247627,0.05201796,-0.02214113
2008,1,31,0.0020978,-0.0634724,-0.0726782,0.0130149,-0.1161968,-0.0345914,-0.0820781,-0.0429075,-0.0646452,0.0171521,-0.06557022,-0.0087381,0.0362355,-0.07477603,0.01091714,-0.1182946,-0.03668924,-0.08417591,-0.0450053,-0.06674299,0.01505426,0.04945661,0.02712867,0.12212913,0.05240268
2008,2,28,0.0012992,-0.0300469,-0.0238829,-0.0390527,0.0651321,-0.026344,0.0111377,-0.083599,-0.1273789,-0.0633659,-0.03134608,-0.0021022,-0.0088389,-0.0251821,-0.04035188,0.06383294,-0.02764313,0.00983859,-0.08489818,-0.12867809,-0.06466503,0.05088321,0.05723063,0.01774168,0.00588266
2008,3,31,0.0016986,-0.007629,-0.0447882,-0.0379096,-0.0046106,0.0119286,0.036814,0.034498,-0.0630463,0.0252778,-0.00932758,0.0090588,-0.0018016,-0.04648674,-0.03960813,-0.00630917,0.01023001,0.03511542,0.03279948,-0.06474486,0.02357925,0.05173819,0.07120376,0.03536714,0.04669273
2008,4,30,0.0017984,0.0466927,0.0860859,0.0604364,0.0711106,0.0840654,-0.027474,0.0542041,0.0865446,0.0573251,0.04489434,-0.0166376,-0.0099493,0.08428756,0.05863799,0.06931224,0.082267,-0.02927236,0.05240567,0.08474622,0.05552669,0.0348844,0.0433468,-0.00020002,0.03178932
2008,5,31,0.0017984,0.0201947,-0.0065212,0.028879,0.0816722,0.0353671,0.0142973,0.0384512,-0.0367677,0.0018982,0.01839632,0.0310141,-0.0150121,-0.0083196,0.02708058,0.07987377,0.03356876,0.01249892,0.03665281,-0.03856611,0.00009982,-0.01480912,0.00628024,0.07991962,0.02371653
2008,6,30,0.0016986,-0.0863207,-0.1980851,-0.1029191,-0.075586,-0.0969515,-0.0513986,-0.1061386,-0.1431778,-0.0853401,-0.08801926,0.0131136,-0.0250102,-0.1997837,-0.10461761,-0.07728455,-0.09865008,-0.05309712,-0.10783715,-0.14487633,-0.08703861,0.00925702,0.0153811,-0.02984084,-0.00400802
2008,7,31,0.0014989,-0.0062193,-0.0016013,0.0494566,-0.1218287,0.0719485,0.0258627,0.0955829,0.0274206,0.0076705,-0.00771818,0.0241071,0.0572306,-0.00310016,0.04795773,-0.12332759,0.07044962,0.02436378,0.09408399,0.02592172,0.00617163,0.026934,-0.00994933,0.06438226,0.0618474
